,Width,Height,Eye2Box,Roll,Yaw,Pitch
161,98,139,1.1231246115825684,-1.2856979370117188,4.256439208984375,1.000566909045927
162,105,143,1.183381243970151,-0.9634017944335938,4.737945556640625,1.2844589474673518
163,92,129,1.125977996666676,-1.554534912109375,3.52349853515625,0.9986559514795598
164,95,134,1.206440828936883,-1.0178909301757812,4.5050811767578125,1.149190163806321
165,107,146,1.0274276774425704,-2.3688430786132812,3.2458038330078125,1.4011634841801113
166,106,146,1.0646508382271347,-2.2219161987304688,3.164825439453125,1.260600804673169
167,108,147,1.0726479821682278,-1.8864288330078125,3.613311767578125,1.3295741908147078
168,101,137,1.0888593204754402,-2.7240142822265625,4.6209716796875,1.1645834278479805
169,104,145,1.172332754877916,-1.1457595825195312,4.6162109375,1.2978650773441975
170,108,150,1.0188855472109817,-0.9216690063476562,1.6825714111328125,1.285961940416547
171,200,257,0.5692809650107442,-18.689804077148438,-4.824127197265625,1.5633182776741996
172,293,271,0.8030451355679135,-24.8785400390625,16.295623779296875,2.151439655461911
173,293,317,0.7700484599571206,-4.120380401611328,-11.708938598632812,1.512171459872333
174,181,220,0.7851820509819191,-14.90960693359375,3.94232177734375,1.7699900219558418
175,182,309,0.8405073022995083,-5.0788726806640625,-2.471343994140625,0.8701947146320573
176,259,260,0.7871813970861283,-11.397151947021484,-4.64044189453125,1.2020530804490315
177,280,273,0.8711825558938167,-10.697147369384766,-0.51751708984375,1.3230101207789267
178,174,232,0.8180600572647407,-15.790084838867188,7.975128173828125,1.2502942865443871
179,198,223,0.8732019385372339,-10.147994995117188,-0.1693115234375,1.9444221290325758
180,171,283,1.091262314008567,-12.05712890625,17.20068359375,2.028068616913901
181,289,323,0.7967595374704795,-5.777767181396484,-6.5745849609375,1.4447250305527253
183,168,226,0.7650197008379048,-13.00604248046875,0.730316162109375,1.6664354084042825
184,231,270,0.8783647178714132,-6.6388702392578125,0.0211181640625,2.6750140297436737
185,235,305,0.854722752605856,-4.860862731933594,-6.402984619140625,1.1720861519158698
186,193,242,0.8264962175177276,-14.06201171875,4.045745849609375,1.4769001991079216
187,304,289,0.7862469906550857,-13.637094497680664,1.409423828125,1.283882708384193
188,180,253,0.8492008125501099,-6.2238006591796875,-4.018768310546875,2.073393687324498
189,198,248,0.8630060708934669,-6.052894592285156,0.24395751953125,0.8229349972920048
191,236,255,0.9685177670920283,-7.429344177246094,3.260650634765625,1.122868311488245
192,207,247,0.1930564941299441,-1.591033935546875,-51.91895294189453,2.6551281885422413
193,191,248,0.9165474620492351,-21.3604736328125,15.59228515625,1.5593755516318808
194,216,221,0.6111046254680086,-20.578094482421875,-3.3907318115234375,1.7764822901822355
195,191,286,0.777946913610412,-14.278182983398438,6.181671142578125,1.5030142516082863
196,188,253,0.9019365348214007,-22.354202270507812,20.187744140625,1.8298351316430175
197,216,218,0.9381937627637229,-10.733726501464844,3.642120361328125,0.9055414311267002
198,198,250,0.543927804193631,-16.550277709960938,-5.69049072265625,1.2937376608437325
199,291,361,0.6815240544156228,-11.286361694335938,-2.329620361328125,1.6247908523193448
200,270,266,0.8393867552562088,-12.103992462158203,-2.5058135986328125,1.2244299819284663
201,268,260,0.7452065119397361,-6.084123611450195,-14.859710693359375,1.2186580109540341
202,359,310,0.844638338521476,-13.741543769836426,7.6192626953125,0.8494103344673561
203,191,252,0.8186260154189954,-12.8892822265625,1.84600830078125,1.4052230630867348
204,188,225,0.7841880439696264,-16.789993286132812,9.922454833984375,1.379562376140464
205,189,318,0.6595701440426641,-26.027008056640625,23.798370361328125,2.0273902783454734
206,183,242,0.8037894151997311,-12.481842041015625,-1.14288330078125,2.4289215761198846
207,208,251,0.5050093935370269,-16.768760681152344,-10.122802734375,1.2666615085793231
208,194,242,0.8126390488134406,-14.442489624023438,3.809814453125,1.4600346607791252
209,332,332,1.0062889710967242,-10.022113800048828,13.098175048828125,1.1760688595113122
210,265,256,0.7243573266969435,-5.50623893737793,-16.720932006835938,1.1756438166659116
211,270,264,0.8283682790995665,-11.034317016601562,-4.139739990234375,1.2468394713194695
212,244,268,-0.04970322327015785,-5.051643371582031,-84.94709014892578,0.9856238901904064
213,215,278,0.9101722825851805,0.424102783203125,-3.64031982421875,4.6758733690551875
214,194,263,0.868148386468801,-4.891357421875,-10.043670654296875,1.9267165395866301
215,200,184,1.4245422643984964,-1.936190128326416,1.7003173828125,1.8616261861188714
216,267,346,0.7097161452422138,-11.14263916015625,-1.7659149169921875,1.3002681897064317
217,203,253,0.7677123889217269,-9.868408203125,-1.348480224609375,0.8415104965059894
218,269,264,0.8317281955349681,-11.390716552734375,-3.259857177734375,1.262655163067134
219,268,259,0.7562134262951373,-7.765560150146484,-11.572494506835938,1.1587468654802027
220,254,259,0.8657899287754807,-7.869205474853516,-6.197784423828125,1.096634591292684
221,260,228,0.8532965993718784,-4.302706241607666,-15.4603271484375,0.6506459577702907
222,270,258,0.8405136255284512,-8.329032897949219,-7.80352783203125,1.0415187304203688
223,266,261,0.76140370016127,-14.072820663452148,-5.0066986083984375,1.069087632521335
224,227,247,0.7548559366007586,-7.713310241699219,-9.756179809570312,0.8028217455989303
225,250,198,0.9307939925808069,-14.305723190307617,-5.0551605224609375,0.45521749086923236
226,192,250,0.7866670554856062,-16.731277465820312,4.330413818359375,1.4183760673786674
227,225,245,0.8272326853328458,-20.26068115234375,8.720855712890625,2.0058711865923837
228,269,269,0.9969997392836594,-7.241264343261719,1.6620025634765625,1.1112966497739152
229,193,234,0.7460846064669526,-11.726966857910156,-1.096405029296875,0.8458161576021255
230,329,487,1.1375221835010432,-5.882293701171875,19.786773681640625,1.7299089067266
231,253,271,0.8149826179166644,-10.267646789550781,-3.77386474609375,1.063153120553296
232,330,286,0.5903787344060863,-13.202690601348877,-10.180427551269531,0.8711910417838952
233,262,260,0.7976967814717767,-12.124908447265625,-4.748748779296875,1.055664034229815
234,291,290,0.8161130466275256,-12.86227035522461,-0.5791015625,1.1534847900730414
235,193,247,0.8089197215197367,-6.7086181640625,-0.062774658203125,1.5531474883849425
236,182,254,0.8726969619118521,-7.38134765625,-4.81146240234375,2.6447957145830316
237,244,285,0.9985285008266599,-1.487030029296875,3.290863037109375,5.594507442992041
238,267,267,0.9930982952378693,-6.539081573486328,1.0878753662109375,1.1449824058550704
239,284,283,0.9512999855861994,-7.328819274902344,1.2652740478515625,1.3116922658649661
240,312,482,1.5774844133334298,-10.239616394042969,37.676849365234375,0.6817484113687067
241,261,263,0.735467574855764,-14.33779525756836,-4.4722747802734375,0.8772593451314467
242,282,271,1.0238399539263379,-8.186180114746094,3.63641357421875,1.2322373649103373
243,234,252,1.0107669203968075,-5.5827789306640625,1.826202392578125,1.169108235470886
244,326,333,0.8652544066509453,-15.7237548828125,10.603759765625,1.294683496364352
245,168,151,0.9427642046604555,1.9465184211730957,-7.197845458984375,0.7120277413802686
246,190,251,0.7895073969026939,-11.111907958984375,-0.711090087890625,1.642191491849106
247,220,223,0.7146087843167434,-4.5419158935546875,-11.00067138671875,0.700524528029945
248,254,258,0.881567614936497,-6.8194427490234375,-6.370819091796875,1.0703488974073625
249,288,255,0.7996354394869246,-9.036540985107422,-6.715301513671875,0.7590552800436338
250,266,362,0.6841543555287253,-9.574874877929688,-7.3948822021484375,1.0646762870704443
251,267,267,1.0062028175603195,-7.537788391113281,1.8453369140625,1.1219643914198867
252,217,241,0.7665778554395435,-18.613906860351562,3.873992919921875,1.4392936983638425
253,168,224,0.8230154897079321,-8.379867553710938,4.9525146484375,0.855971156269134
254,257,229,0.8689429433419044,-6.358966827392578,-9.46826171875,0.6151272623632255
255,188,343,0.8850325553494381,-9.15576171875,2.197906494140625,2.264226997797158
256,196,227,0.6939297540545944,-7.274501800537109,-9.903594970703125,0.7740716423923554
257,295,359,0.1609664952923882,-12.872772216796875,-67.49999618530273,1.9365855071504237
258,268,261,0.7225427649664415,-6.019813537597656,-16.10101318359375,1.201273212430692
259,206,247,0.8046174087085531,-15.758651733398438,3.47918701171875,1.5702480882625174
260,194,206,1.0932105233588936,1.2021160125732422,-7.0206298828125,1.8587639638888522
261,173,231,0.8448151760766414,-15.710693359375,10.7904052734375,1.2926807200268389
262,209,246,3.165434871685915,-20.573410034179688,63.2523193359375,1.7960914259170897
263,197,224,0.7310759912454827,-3.652435302734375,-12.010482788085938,0.7028584574631246
264,326,337,0.8408743388142089,-19.610820770263672,14.328842163085938,1.2500971313935891
265,261,219,1.2246727324182112,-8.530632972717285,7.377960205078125,0.7726452544044943
266,214,279,0.9356710865220222,2.2268218994140625,-3.277496337890625,5.394844112732108
267,325,289,0.9232292737389318,-10.467517852783203,7.1996307373046875,1.1815345246579863
268,184,253,0.6961052298941381,-9.819747924804688,-2.92626953125,0.7593574860687755
269,259,251,0.825184634786401,-11.929422378540039,-5.0439605712890625,1.0304517699852407
270,236,170,0.8804689604077358,-17.24201202392578,-11.048065185546875,0.13752162371876056
271,258,269,0.9161539539342349,-7.283090591430664,-1.35662841796875,1.0327225954773847
272,200,257,0.8440501853833763,-8.778366088867188,-3.5111083984375,2.1375242136259556
273,192,249,0.7440755510904926,-11.31866455078125,-3.327117919921875,1.5416375195373682
274,302,303,0.7527534694150075,-4.333126068115234,-13.394424438476562,1.4277431294595622
275,164,224,0.7873660280244312,-8.431964874267578,5.535552978515625,1.3466614856574561
276,288,287,0.8355109036600035,-11.370048522949219,2.576446533203125,0.7703051814423585
277,267,261,0.7509139704486032,-13.306709289550781,-6.23046875,1.0621315089544567
278,180,236,0.8652230080643056,-10.584732055664062,-0.590423583984375,1.8424744897959184
279,229,252,0.8785393016095281,-23.328643798828125,16.5450439453125,2.639394880750655
281,169,224,0.83050217509836,-8.523262023925781,5.2177734375,0.8631582337489929
282,228,255,0.6885458667138036,-18.753402709960938,-2.16461181640625,1.7860131730230848
283,256,230,0.8462035151998577,-6.402497291564941,-8.3489990234375,0.5940325170137257
284,256,305,0.9672155165709764,-4.10479736328125,3.91143798828125,7.892618926175249
285,327,512,0.6777613781284402,-24.420188903808594,5.613800048828125,0.6800499583477367
286,184,253,0.6793753740208469,-9.67816162109375,-4.026580810546875,0.7515714259303766
287,234,252,1.0090430890002344,-5.6735687255859375,1.827239990234375,1.16839314065393
288,292,290,0.7747338091561364,-13.063037872314453,0.941558837890625,0.7719776144868039
289,269,278,0.9664430126441147,-7.804420471191406,5.559478759765625,1.1414789998645973
291,167,225,0.7684667151546153,-14.219619750976562,1.850921630859375,1.692464890658674
292,364,392,0.8616539897506852,-15.668899536132812,13.576019287109375,1.1614499818134314
293,272,346,0.6979159825995983,-9.571731567382812,-3.858123779296875,1.475830552778196
294,199,243,0.7858001583949313,-14.16729736328125,0.582611083984375,1.3788539028343347
296,193,227,3.688222242378995,-0.2770042419433594,43.55267333984375,1.7057266979482626
297,320,299,0.7455898070575501,-26.13934326171875,15.305908203125,2.044036344381554
298,242,212,0.9672685824663863,-5.017110824584961,-7.83367919921875,1.107594211520437
299,203,180,0.7095620298011353,-17.102338790893555,-0.6671600341796875,1.5775879813252314
300,309,498,0.47667300235500976,-8.259140014648438,-24.661590576171875,1.5524935859465585
301,220,228,0.5956585593327842,-13.735355377197266,-12.932952880859375,1.811199996245111
302,332,266,0.9523494999056425,-24.89883041381836,29.728363037109375,2.5372304116082844
303,182,194,0.8326045983362494,-14.339664459228516,1.613525390625,1.5479419161808774
304,189,208,0.8175614556039446,-13.113197326660156,4.7313079833984375,1.6272938490800049
305,236,341,3.961987185873395,-4.43365478515625,65.65057373046875,1.5323928675689598
306,241,212,0.9445688956675087,-5.34132194519043,-7.3682861328125,1.1571637260111727
307,157,208,-0.010819778973470365,4.334419250488281,-59.76953411102295,2.499745408181272
308,213,224,3.8717633183981683,-4.112239837646484,47.487884521484375,1.5793678327985565
309,227,166,0.9114397718260927,-10.508930683135986,0.302703857421875,1.4712016892036777
310,232,352,0.5211943886661032,-22.028076171875,2.663299560546875,1.0032021881859063
311,250,284,0.6463010092722006,-22.009605407714844,3.516845703125,1.533003526718135
312,343,294,1.09203870991825,-32.69736099243164,51.927398681640625,2.544110607348595
313,172,224,0.7216046721621858,-13.172889709472656,6.745819091796875,1.3028923949197764
314,271,276,0.6742242818886621,-26.04389190673828,8.678604125976562,1.848418496476382
315,231,176,0.87814387056591,-14.348780632019043,-20.2724609375,0.5097216600455515
316,218,218,0.7614056654117617,-16.693126678466797,0.3311309814453125,0.9698691010490335
317,345,291,0.5611281527164288,-37.64543151855469,16.24224853515625,1.884644951771153
318,162,210,0.984504352709913,-7.2950897216796875,9.255889892578125,1.6180026186977912
319,271,258,0.3656121048848105,-38.6785888671875,-6.568115234375,1.9793546817845884
321,163,210,0.985187552983051,-7.497306823730469,9.520416259765625,1.6428419295605725
322,270,224,0.9535265258812784,-11.578052520751953,4.143585205078125,1.1847468742379204
323,196,224,4.533314326777373,-3.035388946533203,52.9676513671875,1.6447601981279294
324,242,250,3.796580761941459,0.17407989501953125,49.735076904296875,1.3313649990285448
325,248,426,0.7881160273317873,-3.1791534423828125,-15.299896240234375,1.5949945605543163
326,261,261,0.7878957486262568,-15.953170776367188,4.146148681640625,1.9226347769433312
327,272,207,0.6190960695759354,-18.31940460205078,-12.037544250488281,1.4309105427289437
328,184,238,0.8005493604460479,-15.7911376953125,4.969085693359375,1.3051030458987944
329,235,210,0.778787251155704,-15.327762603759766,-3.120452880859375,1.8148083713788679
330,159,310,1.1069949782212765,-1.94940185546875,6.487884521484375,1.3789241405986739
331,238,232,0.4436395985868619,-17.19464111328125,-22.053192138671875,1.5225191689718858
332,227,225,3.9888492296793014,1.5007858276367188,42.82293701171875,1.3114613532673869
333,251,286,0.6476816534048968,-23.6439208984375,7.69500732421875,1.7642274379563359
334,228,250,4.637149359519787,2.5984878540039062,50.05535888671875,1.2186298679299696
336,229,242,0.8119609309909465,-11.335365295410156,-6.00799560546875,1.910370781108161
337,266,235,0.44524527034769196,-19.663043975830078,-21.858278274536133,1.6747970286461153
338,194,224,5.481679419924246,0.2246246337890625,50.98193359375,1.4245611777406655
339,226,220,0.6827958944500158,-18.518220901489258,-4.6887359619140625,1.0177358325729093
341,180,224,0.6989606224611083,-15.421257019042969,3.290435791015625,1.3221190151985014
342,318,289,0.6998819055514202,-24.053733825683594,7.63031005859375,1.995270507702747
343,229,240,0.8193245415868043,-12.467727661132812,-5.2787322998046875,1.9471375710270735
344,274,273,0.718297430515377,-18.003047943115234,-1.7989501953125,1.8876422287623924
